,drive_id,offense,defense,drive_number,start_period,start_time_min,start_time_sec,start_yardline,start_ytg,drive_result,end_period,end_time_min,end_time_sec,end_yardline,end_ytg,num_plays,score,yards_gained,game_id
24,40120709825,Houston Baptist,North Texas,25,4,7,35,77,77,TD,4,5,36,0,0,6,True,77,401207098
25,40120709826,North Texas,Houston Baptist,26,4,5,36,25,75,Uncategorized,4,0,0,84,16,12,False,59,401207098
26,4012071011,South Alabama,Southern Mississippi,1,1,15,0,75,75,TD,1,13,57,0,0,3,True,75,401207101
27,4012071012,Southern Mississippi,South Alabama,2,1,13,57,25,75,PUNT,1,10,48,25,75,3,False,0,401207101
28,4012071013,South Alabama,Southern Mississippi,3,1,10,48,69,69,INT,1,8,35,55,55,5,False,14,401207101
29,4012071014,Southern Mississippi,South Alabama,4,1,8,35,35,65,PUNT,1,5,17,66,34,6,False,31,401207101
30,4012071015,South Alabama,Southern Mississippi,5,1,5,17,99,99,TD,1,1,30,0,0,9,True,99,401207101
31,4012071016,Southern Mississippi,South Alabama,6,1,1,30,25,75,PUNT,2,14,51,14,86,3,False,-11,401207101
32,4012071017,South Alabama,Southern Mississippi,7,2,14,51,35,35,INT,2,14,15,33,33,2,False,2,401207101
33,4012071018,Southern Mississippi,South Alabama,8,2,14,15,21,79,TD,2,10,27,100,0,8,True,79,401207101
34,4012071019,South Alabama,Southern Mississippi,9,2,10,27,85,85,MISSED FG,2,5,24,28,28,11,False,57,401207101
35,40120710110,Southern Mississippi,South Alabama,10,2,5,24,28,72,FG,2,0,14,92,8,13,True,64,401207101
36,40120710111,South Alabama,Southern Mississippi,11,2,0,14,71,71,END OF HALF,2,0,0,60,60,3,False,11,401207101
37,40120710112,Southern Mississippi,South Alabama,12,3,15,0,25,75,PUNT,3,14,0,25,75,3,False,0,401207101
38,40120710113,South Alabama,Southern Mississippi,13,3,14,0,56,56,TD,3,10,23,0,0,10,True,56,401207101
39,40120710114,Southern Mississippi,South Alabama,14,3,10,23,34,66,FG,3,6,56,89,11,10,True,55,401207101
40,40120710115,South Alabama,Southern Mississippi,15,3,6,56,88,88,FG,3,2,15,3,3,12,True,85,401207101
41,40120710116,Southern Mississippi,South Alabama,16,3,2,15,41,59,MISSED FG,4,14,8,86,14,7,False,45,401207101
42,40120710117,South Alabama,Southern Mississippi,17,4,14,8,80,80,TD,4,10,20,0,0,7,True,80,401207101
43,40120710118,Southern Mississippi,South Alabama,18,4,10,20,25,75,TD,4,5,42,100,0,11,True,75,401207101
44,40120710119,South Alabama,Southern Mississippi,19,4,5,42,75,75,FG,4,1,40,16,16,8,True,59,401207101
45,40120710120,Southern Mississippi,South Alabama,20,4,1,40,25,75,DOWNS,4,0,4,95,5,8,False,70,401207101
46,40120710121,South Alabama,Southern Mississippi,21,4,0,4,95,95,END OF 4TH QUARTER,4,0,0,97,97,1,False,-2,401207101
47,4012071021,Chattanooga,Western Kentucky,1,1,15,0,75,75,TD,1,7,44,0,0,14,True,75,401207102
48,4012071022,Western Kentucky,Chattanooga,2,1,7,44,36,64,FG,1,4,6,86,14,7,True,50,401207102
49,4012071023,Chattanooga,Western Kentucky,3,1,4,6,75,75,PUNT,1,2,33,72,72,3,False,3,401207102
50,4012071024,Western Kentucky,Chattanooga,4,1,2,33,31,69,PUNT,1,0,30,37,63,3,False,6,401207102
51,4012071025,Chattanooga,Western Kentucky,5,1,0,30,90,90,DOWNS,2,8,2,21,21,15,False,69,401207102
52,4012071026,Western Kentucky,Chattanooga,6,2,8,2,21,79,FUMBLE,2,0,16,80,20,19,False,59,401207102
53,4012071027,Chattanooga,Western Kentucky,7,2,0,16,80,80,END OF HALF,2,0,0,79,79,2,False,1,401207102
54,4012071028,Western Kentucky,Chattanooga,8,3,15,0,31,69,PUNT,3,13,8,23,77,3,False,-8,401207102
55,4012071029,Chattanooga,Western Kentucky,9,3,13,8,58,58,PUNT,3,10,54,53,53,3,False,5,401207102
56,40120710211,Chattanooga,Western Kentucky,10,3,10,54,9,9,FG,3,0,0,5,5,4,True,4,401207102
57,40120710212,Western Kentucky,Chattanooga,11,3,9,35,43,57,FG,3,4,57,86,14,9,True,43,401207102
58,40120710213,Chattanooga,Western Kentucky,12,3,4,57,75,75,PUNT,3,0,12,54,54,9,False,21,401207102
59,40120710214,Western Kentucky,Chattanooga,13,3,0,12,27,73,DOWNS,3,0,0,66,34,5,False,39,401207102
60,40120710215,Chattanooga,Western Kentucky,14,4,13,22,66,66,DOWNS,4,8,6,36,36,9,False,30,401207102
61,40120710216,Western Kentucky,Chattanooga,15,4,8,6,36,64,PUNT,4,7,6,35,65,3,False,-1,401207102
62,40120710217,Chattanooga,Western Kentucky,16,4,7,6,88,88,PUNT,4,5,29,89,89,3,False,-1,401207102
63,40120710218,Western Kentucky,Chattanooga,17,4,5,29,46,54,TD,4,1,21,100,0,10,True,54,401207102
64,40120710219,Chattanooga,Western Kentucky,18,4,1,21,75,75,DOWNS,4,0,0,80,80,4,False,-5,401207102
65,40120710220,Western Kentucky,Chattanooga,19,4,0,44,80,20,Uncategorized,4,0,0,78,22,1,False,-2,401207102
66,4012071061,Southern Mississippi,Louisiana Tech,1,1,15,0,25,75,DOWNS,1,8,58,79,21,12,False,54,401207106
67,4012071062,Louisiana Tech,Southern Mississippi,2,1,8,58,79,79,TD,1,1,49,0,0,15,True,79,401207106
68,4012071063,Southern Mississippi,Louisiana Tech,3,1,1,49,33,67,TD,1,0,0,100,0,11,True,67,401207106
69,4012071064,Louisiana Tech,Southern Mississippi,4,2,12,0,65,65,FG,2,6,8,10,10,10,True,55,401207106
70,4012071065,Southern Mississippi,Louisiana Tech,5,2,6,8,26,74,TD,2,5,44,100,0,1,True,74,401207106
71,4012071066,Louisiana Tech,Southern Mississippi,6,2,5,44,75,75,DOWNS,2,0,0,35,35,10,False,40,401207106
72,4012071067,Southern Mississippi,Louisiana Tech,7,2,1,50,35,65,PUNT,2,0,0,50,50,5,False,15,401207106
73,4012071068,Louisiana Tech,Southern Mississippi,8,2,0,35,91,91,END OF HALF,2,0,0,74,74,4,False,17,401207106
74,4012071069,Louisiana Tech,Southern Mississippi,9,3,15,0,80,80,INT,3,0,0,76,76,2,False,4,401207106
75,40120710610,Southern Mississippi,Louisiana Tech,10,3,14,7,80,20,TD,3,13,58,100,0,1,True,20,401207106
76,40120710611,Louisiana Tech,Southern Mississippi,11,3,13,58,77,77,PUNT,3,0,0,86,86,3,False,-9,401207106
77,40120710612,Southern Mississippi,Louisiana Tech,12,3,11,27,45,55,TD,3,7,36,100,0,8,True,55,401207106
78,40120710613,Louisiana Tech,Southern Mississippi,13,3,7,36,65,65,TD,3,5,31,0,0,7,True,65,401207106
79,40120710614,Southern Mississippi,Louisiana Tech,14,3,5,31,53,47,INT,3,0,0,75,25,8,False,22,401207106
80,40120710615,Louisiana Tech,Southern Mississippi,15,3,1,39,46,46,TD,3,0,29,0,0,4,True,46,401207106
81,40120710616,Southern Mississippi,Louisiana Tech,16,3,0,29,23,77,PUNT,3,0,0,26,74,3,False,3,401207106
82,40120710617,Louisiana Tech,Southern Mississippi,17,4,14,40,70,70,PUNT,4,0,0,55,55,6,False,15,401207106
83,40120710618,Southern Mississippi,Louisiana Tech,18,4,10,57,23,77,FG,4,5,6,80,20,13,True,57,401207106
84,40120710619,Louisiana Tech,Southern Mississippi,19,4,5,6,74,74,TD,4,0,14,0,0,17,True,74,401207106
85,40120710620,Southern Mississippi,Louisiana Tech,20,4,0,14,28,72,Uncategorized,4,0,0,28,72,0,False,0,401207106
86,4012071131,Texas State,UT San Antonio,1,1,15,0,27,73,TD,1,13,48,100,0,3,True,73,401207113
87,4012071132,UT San Antonio,Texas State,2,1,13,48,75,75,TD,1,13,23,0,0,2,True,75,401207113
88,4012071133,Texas State,UT San Antonio,3,1,13,23,25,75,INT,1,11,26,48,52,5,False,23,401207113
89,4012071134,UT San Antonio,Texas State,4,1,11,26,81,81,PUNT,1,9,13,71,71,5,False,10,401207113
90,4012071135,Texas State,UT San Antonio,5,1,9,13,29,71,PUNT,1,7,14,33,67,3,False,4,401207113
91,4012071136,UT San Antonio,Texas State,6,1,7,14,75,75,PUNT,1,3,52,49,49,7,False,26,401207113
92,4012071137,Texas State,UT San Antonio,7,1,3,52,6,94,PUNT,1,1,44,25,75,5,False,19,401207113
93,4012071138,UT San Antonio,Texas State,8,1,1,44,72,72,FG,2,12,27,10,10,12,True,62,401207113
94,4012071139,Texas State,UT San Antonio,9,2,12,27,25,75,PUNT,2,10,45,34,66,3,False,9,401207113
95,40120711310,UT San Antonio,Texas State,10,2,10,45,81,81,PUNT,2,7,32,60,60,6,False,21,401207113
96,40120711311,Texas State,UT San Antonio,11,2,7,32,3,97,PUNT,2,6,2,6,94,3,False,3,401207113
97,40120711312,UT San Antonio,Texas State,12,2,6,2,63,63,TD,2,3,43,0,0,6,True,63,401207113
98,40120711313,Texas State,UT San Antonio,13,2,3,43,17,83,PUNT,2,2,36,23,77,3,False,6,401207113
99,40120711314,UT San Antonio,Texas State,14,2,2,36,66,66,TD,2,0,44,0,0,9,True,66,401207113
100,40120711315,Texas State,UT San Antonio,15,2,0,44,25,75,END OF HALF,2,0,0,27,73,1,False,2,401207113
101,40120711316,UT San Antonio,Texas State,16,3,15,0,87,87,PUNT,3,13,2,81,81,3,False,6,401207113
102,40120711317,Texas State,UT San Antonio,17,3,13,2,41,59,TD,3,11,28,100,0,4,True,59,401207113
103,40120711318,UT San Antonio,Texas State,18,3,11,28,75,75,TD,3,9,48,0,0,4,True,75,401207113
104,40120711319,Texas State,UT San Antonio,19,3,9,48,28,72,PUNT,3,8,32,27,73,3,False,-1,401207113
105,40120711320,UT San Antonio,Texas State,20,3,8,32,75,75,PUNT,3,7,7,74,74,3,False,1,401207113
106,40120711321,Texas State,UT San Antonio,21,3,7,7,28,72,PUNT,3,4,45,30,70,3,False,2,401207113
107,40120711322,UT San Antonio,Texas State,22,3,4,45,66,66,PUNT,3,2,55,68,68,3,False,-2,401207113
108,40120711323,Texas State,UT San Antonio,23,3,2,55,47,53,TD,3,2,4,100,0,2,True,53,401207113
109,40120711324,UT San Antonio,Texas State,24,3,2,4,75,75,PUNT,3,0,6,58,58,4,False,17,401207113
110,40120711325,Texas State,UT San Antonio,25,3,0,6,9,91,TD,4,10,35,100,0,11,True,91,401207113
111,40120711326,UT San Antonio,Texas State,26,4,10,35,75,75,FG,4,7,26,25,25,8,True,50,401207113
112,40120711327,Texas State,UT San Antonio,27,4,7,26,18,82,INT TD,4,3,24,77,23,10,True,59,401207113
113,40120711328,Texas State,UT San Antonio,28,4,3,24,25,75,TD,4,1,51,100,0,6,True,75,401207113
114,40120711329,UT San Antonio,Texas State,29,4,1,51,50,50,PUNT RETURN TD,4,1,16,50,50,3,True,0,401207113
115,40120711330,UT San Antonio,Texas State,30,4,1,16,83,83,END OF 4TH QUARTER,4,0,0,87,87,2,False,-4,401207113
116,40120711331,UT San Antonio,Texas State,31,5,0,0,25,25,TD,5,0,0,0,0,3,True,25,401207113
117,40120711332,Texas State,UT San Antonio,32,5,0,0,3,97,TD,5,0,0,100,0,6,True,25,401207113
118,40120711333,Texas State,UT San Antonio,33,6,0,0,75,25,MISSED FG,6,0,0,97,3,7,False,22,401207113
119,40120711334,UT San Antonio,Texas State,34,6,0,0,25,25,FG,6,0,0,12,12,5,True,13,401207113
120,4012071201,North Texas,SMU,1,1,15,0,25,75,PUNT,1,13,37,33,67,3,False,8,401207120
121,4012071202,SMU,North Texas,2,1,13,37,73,73,TD,1,12,33,0,0,4,True,73,401207120
122,4012071203,North Texas,SMU,3,1,12,33,25,75,PUNT,1,0,0,16,84,3,False,-9,401207120
123,4012071204,SMU,North Texas,4,1,10,40,74,74,TD,1,9,44,0,0,3,True,74,401207120
124,4012071205,North Texas,SMU,5,1,9,44,25,75,INT,1,6,6,87,13,13,False,62,401207120
125,4012071206,SMU,North Texas,6,1,6,6,80,80,TD,1,3,27,0,0,9,True,80,401207120
126,4012071207,North Texas,SMU,7,1,3,27,25,75,DOWNS,1,0,0,24,76,4,False,-1,401207120
127,4012071208,SMU,North Texas,8,1,2,21,24,24,FG,2,13,42,20,20,8,True,4,401207120
128,4012071209,North Texas,SMU,9,2,13,42,29,71,PUNT,2,0,0,41,59,5,False,12,401207120
129,40120712010,SMU,North Texas,10,2,12,30,84,84,PUNT,2,0,0,63,63,3,False,21,401207120
130,40120712011,North Texas,SMU,11,2,11,13,36,64,TD,2,8,31,100,0,10,True,64,401207120
131,40120712012,SMU,North Texas,12,2,8,31,71,71,PUNT,2,6,13,56,56,5,False,15,401207120
132,40120712013,North Texas,SMU,13,2,6,13,33,67,PUNT,2,0,0,33,67,3,False,0,401207120
133,40120712014,SMU,North Texas,14,2,5,50,56,56,FG,2,3,2,4,4,7,True,52,401207120
134,40120712015,North Texas,SMU,15,2,3,2,26,74,PUNT,2,1,49,30,70,3,False,4,401207120
135,40120712016,SMU,North Texas,16,2,1,49,84,84,TD,2,0,18,0,0,8,True,84,401207120
136,40120712017,North Texas,SMU,17,2,0,18,32,68,END OF HALF,2,0,0,36,64,1,False,4,401207120
137,40120712018,SMU,North Texas,18,3,15,0,75,75,DOWNS,3,0,0,66,66,4,False,9,401207120
138,40120712019,North Texas,SMU,19,3,13,50,66,34,TD,3,12,2,100,0,6,True,34,401207120
139,40120712020,SMU,North Texas,20,3,12,2,36,36,TD,3,10,53,0,0,4,True,36,401207120
140,40120712021,North Texas,SMU,21,3,10,53,25,75,TD,3,8,44,100,0,8,True,75,401207120
141,40120712022,SMU,North Texas,22,3,8,44,75,75,TD,3,5,42,0,0,8,True,75,401207120
142,40120712023,North Texas,SMU,23,3,5,42,35,65,PUNT,3,4,58,34,66,3,False,-1,401207120
143,40120712024,SMU,North Texas,24,3,4,58,90,90,TD,3,0,11,0,0,10,True,90,401207120
144,40120712025,North Texas,SMU,25,3,0,11,22,78,TD,4,14,2,100,0,6,True,78,401207120
145,40120712026,SMU,North Texas,26,4,14,2,93,93,TD,4,12,12,0,0,3,True,93,401207120
146,40120712027,North Texas,SMU,27,4,12,12,25,75,TD,4,10,52,100,0,4,True,75,401207120
147,40120712028,SMU,North Texas,28,4,10,52,92,92,PUNT,4,0,0,64,64,5,False,28,401207120
148,40120712030,SMU,North Texas,29,4,7,43,28,28,FG,4,5,33,29,29,4,True,-1,401207120
149,40120712031,North Texas,SMU,30,4,5,33,22,78,DOWNS,4,0,0,99,1,15,False,77,401207120
150,40120712032,SMU,North Texas,31,4,1,2,99,99,END OF GAME,4,0,0,95,95,2,False,4,401207120
151,4012071241,Western Kentucky,Liberty,1,1,15,0,24,76,PUNT,1,13,29,17,83,3,False,-7,401207124
152,4012071242,Liberty,Western Kentucky,2,1,13,29,52,52,TD,1,11,27,0,0,5,True,52,401207124
153,4012071243,Western Kentucky,Liberty,3,1,11,27,23,77,PUNT,1,9,57,27,73,3,False,4,401207124
154,4012071244,Liberty,Western Kentucky,4,1,9,57,76,76,FG,1,0,0,6,6,14,True,70,401207124
155,4012071245,Western Kentucky,Liberty,5,1,5,21,28,72,FG,2,14,56,75,25,11,True,47,401207124
156,4012071246,Liberty,Western Kentucky,6,2,14,56,65,65,TD,2,10,15,0,0,11,True,65,401207124
157,4012071247,Western Kentucky,Liberty,7,2,10,15,12,88,TD,2,6,15,100,0,8,True,88,401207124
158,4012071248,Liberty,Western Kentucky,8,2,6,15,75,75,MISSED FG,2,0,39,24,24,13,False,51,401207124
159,4012071249,Western Kentucky,Liberty,9,2,0,39,24,76,END OF HALF,2,0,0,42,58,3,False,18,401207124
160,40120712410,Liberty,Western Kentucky,10,3,15,0,75,75,PUNT,3,0,0,73,73,3,False,2,401207124
161,40120712411,Western Kentucky,Liberty,11,3,13,56,21,79,TD,3,10,56,100,0,7,True,79,401207124
162,40120712412,Liberty,Western Kentucky,12,3,10,56,64,64,DOWNS,3,0,0,17,17,12,False,47,401207124
163,40120712413,Western Kentucky,Liberty,13,3,5,30,17,83,PUNT,3,0,0,42,58,4,False,25,401207124
164,40120712414,Liberty,Western Kentucky,14,3,3,16,85,85,TD,3,1,33,0,0,4,True,85,401207124
165,40120712415,Western Kentucky,Liberty,15,3,1,33,16,84,PUNT,3,0,0,8,92,3,False,-8,401207124
166,40120712416,Liberty,Western Kentucky,16,4,15,0,57,57,TD,4,11,43,0,0,6,True,57,401207124
167,40120712417,Western Kentucky,Liberty,17,4,11,43,25,75,PUNT,4,0,0,28,72,3,False,3,401207124
168,40120712418,Liberty,Western Kentucky,18,4,10,15,68,68,PUNT,4,6,45,50,50,5,False,18,401207124
169,40120712419,Western Kentucky,Liberty,19,4,6,45,13,87,TD,4,3,4,100,0,9,True,87,401207124
170,40120712420,Liberty,Western Kentucky,20,4,3,4,71,71,END OF GAME,4,0,0,51,51,8,False,20,401207124
171,4012071261,Florida International,Liberty,1,1,15,0,0,0,TD,1,14,51,0,0,0,True,0,401207126
172,4012071262,Liberty,Florida International,2,1,14,51,25,75,TD,1,12,40,100,0,5,True,75,401207126
173,4012071263,Florida International,Liberty,3,1,12,40,63,63,PUNT,1,11,11,64,64,3,False,-1,401207126
174,4012071264,Liberty,Florida International,4,1,11,11,43,57,TD,1,5,20,100,0,10,True,57,401207126
175,4012071265,Florida International,Liberty,5,1,5,20,82,82,TD,1,2,16,0,0,8,True,82,401207126
176,4012071266,Liberty,Florida International,6,1,2,16,24,76,PUNT,2,14,4,52,48,9,False,28,401207126
177,4012071267,Florida International,Liberty,7,2,14,4,80,80,PUNT,2,7,39,41,41,12,False,39,401207126
178,4012071268,Liberty,Florida International,8,2,7,39,1,99,MISSED FG,2,1,14,83,17,13,False,82,401207126
179,4012071269,Florida International,Liberty,9,2,1,14,80,80,END OF HALF,2,0,0,58,58,3,False,22,401207126
180,40120712610,Liberty,Florida International,10,3,15,0,25,75,FG,3,12,26,91,9,6,True,66,401207126
181,40120712611,Florida International,Liberty,11,3,12,26,76,76,PUNT,3,11,0,90,90,3,False,-14,401207126
182,40120712612,Liberty,Florida International,12,3,11,0,39,61,TD,3,8,37,100,0,6,True,61,401207126
183,40120712613,Florida International,Liberty,13,3,8,37,79,79,TD,3,8,2,0,0,2,True,79,401207126
184,40120712614,Liberty,Florida International,14,3,8,2,25,75,FG,3,4,35,97,3,9,True,72,401207126
185,40120712615,Florida International,Liberty,15,3,4,35,75,75,TD,3,1,42,0,0,7,True,75,401207126
186,40120712616,Liberty,Florida International,16,3,1,42,25,75,TD,4,12,27,100,0,9,True,75,401207126
187,40120712617,Florida International,Liberty,17,4,12,27,75,75,PUNT,4,9,44,54,54,5,False,21,401207126
188,40120712618,Liberty,Florida International,18,4,9,44,18,82,FG,4,6,32,91,9,7,True,73,401207126
189,40120712619,Florida International,Liberty,19,4,6,32,33,33,TD,4,4,30,0,0,4,True,33,401207126
190,40120712620,Liberty,Florida International,20,4,4,30,25,75,PUNT,4,2,11,42,58,6,False,17,401207126
191,40120712621,Florida International,Liberty,21,4,2,11,75,75,DOWNS,4,1,32,77,77,4,False,-22,401207126
192,40120712622,Liberty,Florida International,22,4,1,32,97,3,Uncategorized,4,0,0,92,8,2,False,-5,401207126
193,4012071321,UAB,South Alabama,1,1,15,0,80,80,TD,1,13,14,0,0,4,True,80,401207132
194,4012071322,South Alabama,UAB,2,1,13,14,16,84,PUNT,1,11,17,31,69,5,False,15,401207132
195,4012071323,UAB,South Alabama,3,1,11,17,76,76,TD,1,5,26,0,0,12,True,76,401207132
196,4012071324,South Alabama,UAB,4,1,5,26,25,75,PUNT,1,2,26,35,65,6,False,10,401207132
197,4012071325,UAB,South Alabama,5,1,2,26,64,64,PUNT,1,0,51,57,57,3,False,7,401207132
198,4012071326,South Alabama,UAB,6,1,0,51,30,70,TD,2,14,33,100,0,5,True,70,401207132
199,4012071327,South Alabama,UAB,7,2,14,33,59,41,FG,2,12,57,87,13,5,True,28,401207132
200,4012071328,UAB,South Alabama,8,2,12,57,75,75,TD,2,10,20,0,0,7,True,75,401207132
201,4012071329,South Alabama,UAB,9,2,10,20,25,75,MISSED FG,2,5,39,71,29,11,False,46,401207132
202,40120713210,UAB,South Alabama,10,2,5,39,71,71,TD,2,3,20,0,0,6,True,71,401207132
203,40120713211,South Alabama,UAB,11,2,3,20,25,75,PUNT,2,1,54,46,54,4,False,21,401207132
204,40120713212,UAB,South Alabama,12,2,1,54,85,85,PUNT,2,0,3,87,87,3,False,-2,401207132
205,40120713213,South Alabama,UAB,13,2,0,3,48,52,END OF HALF,2,0,0,72,28,1,False,24,401207132
206,40120713214,South Alabama,UAB,14,3,15,0,25,75,PUNT,3,12,23,50,50,5,False,25,401207132
207,40120713215,UAB,South Alabama,15,3,12,23,85,85,FUMBLE,3,8,14,70,70,6,False,15,401207132
208,40120713216,UAB,South Alabama,16,3,8,14,54,54,FUMBLE,3,5,56,34,34,6,False,10,401207132
209,40120713217,South Alabama,UAB,17,3,5,56,44,56,PUNT,3,4,21,42,58,3,False,-2,401207132
210,40120713218,UAB,South Alabama,18,3,4,21,75,75,PUNT,3,0,53,46,46,8,False,29,401207132
211,40120713219,South Alabama,UAB,19,3,0,53,3,97,DOWNS,4,12,47,63,37,8,False,57,401207132
212,40120713220,UAB,South Alabama,20,4,12,47,63,63,TD,4,7,15,0,0,9,True,63,401207132
213,40120713221,South Alabama,UAB,21,4,7,15,35,65,INT,4,6,16,56,44,4,False,21,401207132
214,40120713222,UAB,South Alabama,22,4,6,16,48,48,TD,4,3,8,0,0,6,True,48,401207132
215,40120713223,South Alabama,UAB,23,4,3,8,29,71,END OF 4TH QUARTER,4,0,0,51,49,7,False,22,401207132
216,4012071341,Middle Tennessee,UT San Antonio,1,1,15,0,80,80,PUNT,1,13,15,73,73,3,False,7,401207134
217,4012071342,UT San Antonio,Middle Tennessee,2,1,13,15,30,70,INT,1,11,56,59,41,5,False,29,401207134
218,4012071343,Middle Tennessee,UT San Antonio,3,1,11,56,73,73,FG,1,8,20,9,9,10,True,64,401207134
219,4012071344,UT San Antonio,Middle Tennessee,4,1,8,20,25,75,PUNT,1,5,7,46,54,6,False,21,401207134
220,4012071345,Middle Tennessee,UT San Antonio,5,1,5,7,85,85,PUNT,1,3,0,66,66,5,False,19,401207134
221,4012071346,UT San Antonio,Middle Tennessee,6,1,3,0,21,79,PUNT,1,1,47,27,73,3,False,6,401207134
222,4012071347,Middle Tennessee,UT San Antonio,7,1,1,47,76,76,INT,1,0,32,68,68,3,False,8,401207134
223,4012071348,UT San Antonio,Middle Tennessee,8,1,0,32,54,46,DOWNS,2,14,19,58,42,4,False,4,401207134
224,4012071349,Middle Tennessee,UT San Antonio,9,2,14,19,58,58,PUNT,2,11,27,81,81,3,False,-23,401207134
225,40120713410,UT San Antonio,Middle Tennessee,10,2,11,27,60,40,TD,2,11,11,100,0,1,True,40,401207134
226,40120713411,Middle Tennessee,UT San Antonio,11,2,11,11,75,75,INT,2,8,14,60,60,7,False,15,401207134
227,40120713412,UT San Antonio,Middle Tennessee,12,2,8,14,86,14,TD,2,7,38,100,0,2,True,14,401207134
228,40120713413,Middle Tennessee,UT San Antonio,13,2,7,38,75,75,PUNT,2,5,13,68,68,3,False,7,401207134
229,40120713414,UT San Antonio,Middle Tennessee,14,2,5,13,29,71,PUNT,2,3,27,34,66,3,False,5,401207134
230,40120713415,Middle Tennessee,UT San Antonio,15,2,3,27,91,91,TD,2,1,8,0,0,9,True,91,401207134
231,40120713416,UT San Antonio,Middle Tennessee,16,2,1,8,30,70,FG,2,15,0,93,7,11,True,63,401207134
232,40120713417,UT San Antonio,Middle Tennessee,17,3,15,0,26,74,FG,3,11,25,90,10,9,True,64,401207134
233,40120713418,Middle Tennessee,UT San Antonio,18,3,11,25,75,75,TD,3,8,30,0,0,7,True,75,401207134
234,40120713419,UT San Antonio,Middle Tennessee,19,3,8,30,35,65,PUNT,3,7,46,40,60,3,False,5,401207134
235,40120713420,Middle Tennessee,UT San Antonio,20,3,7,46,96,96,TD,3,6,40,0,0,3,True,96,401207134
236,40120713421,UT San Antonio,Middle Tennessee,21,3,6,40,51,49,TD,3,6,1,100,0,3,True,49,401207134
237,40120713422,Middle Tennessee,UT San Antonio,22,3,6,1,75,75,PUNT,3,4,53,83,83,3,False,-8,401207134
238,40120713423,UT San Antonio,Middle Tennessee,23,3,4,53,34,66,TD,3,2,12,100,0,7,True,66,401207134
239,40120713424,Middle Tennessee,UT San Antonio,24,3,2,12,75,75,TD,4,14,46,0,0,9,True,75,401207134
240,40120713425,UT San Antonio,Middle Tennessee,25,4,14,46,27,73,FG,4,11,39,82,18,9,True,55,401207134
241,40120713426,Middle Tennessee,UT San Antonio,26,4,11,39,75,75,PUNT,4,10,7,55,55,5,False,20,401207134
242,40120713427,UT San Antonio,Middle Tennessee,27,4,10,7,18,82,PUNT,4,9,16,19,81,3,False,1,401207134
