,drive_id,offense,defense,drive_number,start_period,start_time_min,start_time_sec,start_yardline,start_ytg,drive_result,end_period,end_time_min,end_time_sec,end_yardline,end_ytg,num_plays,score,yards_gained,game_id
0,4011107201,Alabama,Duke,1,1,15,0,22,78,PUNT,1,12,57,19,81,3,False,-3,401110720
1,4011107202,Duke,Alabama,2,1,12,57,55,55,PUNT,1,11,49,52,52,3,False,3,401110720
2,4011107203,Alabama,Duke,3,1,11,49,17,83,FUMBLE,1,11,24,23,77,2,False,9,401110720
3,4011107204,Duke,Alabama,4,1,11,24,26,26,DOWNS,1,8,28,7,7,7,False,19,401110720
4,4011107205,Alabama,Duke,5,1,8,28,7,93,MISSED FG,1,3,25,69,31,12,False,62,401110720
5,4011107206,Duke,Alabama,6,1,3,25,68,68,PUNT,1,0,51,48,48,5,False,20,401110720
6,4011107207,Alabama,Duke,7,1,0,51,20,80,TD,2,10,2,100,0,12,True,80,401110720
7,4011107208,Duke,Alabama,8,2,10,2,75,75,PUNT,2,8,24,81,81,3,False,-6,401110720
8,4011107209,Alabama,Duke,9,2,8,24,24,76,TD,2,5,13,100,0,7,True,76,401110720
9,40111072010,Duke,Alabama,10,2,5,13,75,75,PUNT,2,3,18,67,67,3,False,8,401110720
10,40111072011,Alabama,Duke,11,2,3,18,33,67,PUNT,2,1,22,40,60,3,False,7,401110720
11,40111072012,Duke,Alabama,12,2,1,22,81,81,FG,2,0,11,12,12,7,True,69,401110720
12,40111072013,Alabama,Duke,13,2,0,11,29,71,END OF HALF,2,0,0,27,73,1,False,-2,401110720
13,40111072014,Duke,Alabama,14,3,15,0,75,75,DOWNS,3,12,11,37,37,9,False,40,401110720
14,40111072015,Alabama,Duke,15,3,12,11,35,65,TD,3,8,34,100,0,9,True,65,401110720
15,40111072016,Duke,Alabama,16,3,8,34,75,75,FUMBLE,3,8,25,75,75,1,False,3,401110720
16,40111072017,Alabama,Duke,17,3,8,25,72,28,TD,3,7,32,100,0,3,True,28,401110720
17,40111072018,Duke,Alabama,18,3,7,32,75,75,PUNT,3,5,56,70,70,3,False,5,401110720
18,40111072019,Alabama,Duke,19,3,5,56,10,90,TD,3,1,36,100,0,9,True,90,401110720
19,40111072020,Duke,Alabama,20,3,1,36,75,75,INT,3,0,21,50,50,3,False,25,401110720
20,40111072021,Alabama,Duke,21,3,0,21,26,74,MISSED FG,4,9,16,70,30,13,False,44,401110720
21,40111072022,Duke,Alabama,22,4,9,16,70,70,PUNT,4,7,15,64,64,3,False,6,401110720
22,40111072023,Alabama,Duke,23,4,7,15,51,49,TD,4,4,51,100,0,5,True,49,401110720
23,40111072024,Duke,Alabama,24,4,4,51,75,75,INT,4,0,40,40,40,8,False,35,401110720
24,40111072025,Alabama,Duke,25,4,0,40,20,80,END OF GAME,4,0,0,18,82,1,False,-2,401110720
25,4011107211,Portland State,Arkansas,1,1,15,0,75,75,FG,1,13,9,33,33,6,True,42,401110721
26,4011107212,Arkansas,Portland State,2,1,13,9,30,70,FG,1,9,40,84,16,9,True,54,401110721
27,4011107213,Portland State,Arkansas,3,1,9,40,75,75,PUNT,1,7,31,77,77,3,False,-2,401110721
28,4011107214,Arkansas,Portland State,4,1,7,31,36,64,TD,1,3,16,100,0,10,True,64,401110721
29,4011107215,Portland State,Arkansas,5,1,3,16,75,75,FG,2,14,7,30,30,11,True,45,401110721
30,4011107216,Arkansas,Portland State,6,2,14,7,27,73,PUNT,2,12,29,29,71,3,False,2,401110721
31,4011107217,Portland State,Arkansas,7,2,12,29,65,65,PUNT,2,9,10,41,41,6,False,24,401110721
32,4011107218,Arkansas,Portland State,8,2,9,10,20,80,PUNT,2,3,37,60,40,10,False,40,401110721
33,4011107219,Portland State,Arkansas,9,2,3,37,80,80,INT,2,2,46,82,82,3,False,-2,401110721
34,40111072110,Arkansas,Portland State,10,2,2,46,82,18,INT,2,1,23,86,14,3,False,4,401110721
35,40111072111,Portland State,Arkansas,11,2,1,23,78,78,PUNT,2,0,34,63,63,4,False,15,401110721
36,40111072112,Arkansas,Portland State,12,2,0,34,35,65,END OF HALF,2,0,0,84,16,4,False,49,401110721
37,40111072113,Arkansas,Portland State,13,3,15,0,35,65,PUNT,3,12,54,55,45,5,False,20,401110721
38,40111072114,Portland State,Arkansas,14,3,12,54,88,88,PUNT,3,8,38,79,79,8,False,9,401110721
39,40111072115,Arkansas,Portland State,15,3,8,38,44,56,PUNT,3,7,25,63,37,4,False,19,401110721
40,40111072116,Portland State,Arkansas,16,3,7,25,80,80,INT,3,7,17,80,80,1,False,0,401110721
41,40111072117,Arkansas,Portland State,17,3,7,17,33,67,TD,3,2,20,100,0,12,True,67,401110721
42,40111072118,Portland State,Arkansas,18,3,2,20,75,75,PUNT,3,0,53,67,67,3,False,8,401110721
43,40111072119,Arkansas,Portland State,19,3,0,53,29,71,FG,4,10,44,92,8,12,True,63,401110721
44,40111072120,Portland State,Arkansas,20,4,10,44,75,75,TD,4,4,14,0,0,14,True,75,401110721
45,40111072121,Arkansas,Portland State,21,4,4,14,25,75,PUNT,4,1,4,65,35,6,False,40,401110721
46,40111072122,Portland State,Arkansas,22,4,1,4,97,97,INT,4,0,11,71,71,4,False,26,401110721
47,40111072123,Arkansas,Portland State,23,4,0,11,62,38,END OF GAME,4,0,0,60,40,1,False,-2,401110721
48,4011107221,Oregon,Auburn,1,1,15,0,74,74,TD,1,10,13,0,0,11,True,74,401110722
49,4011107222,Auburn,Oregon,2,1,10,13,25,75,PUNT,1,8,34,27,73,3,False,2,401110722
50,4011107223,Oregon,Auburn,3,1,8,34,44,44,MISSED FG,1,4,42,2,2,10,False,42,401110722
51,4011107224,Auburn,Oregon,4,1,4,42,20,80,FG,1,3,17,78,22,6,True,58,401110722
52,4011107225,Oregon,Auburn,5,1,3,17,75,75,TD,1,2,11,0,0,3,True,75,401110722
53,4011107226,Auburn,Oregon,6,1,2,11,20,80,INT,2,12,31,85,15,11,False,65,401110722
54,4011107227,Oregon,Auburn,7,2,12,31,88,88,PUNT,2,9,16,72,72,5,False,16,401110722
55,4011107228,Auburn,Oregon,8,2,9,16,13,87,PUNT,2,6,31,41,59,5,False,28,401110722
56,4011107229,Oregon,Auburn,9,2,6,31,9,9,FUMBLE,2,6,15,9,9,1,False,-5,401110722
57,40111072210,Auburn,Oregon,10,2,6,15,97,3,FG,2,4,41,93,7,4,True,-4,401110722
58,40111072211,Oregon,Auburn,11,2,4,41,75,75,PUNT,2,2,5,80,80,3,False,-5,401110722
59,40111072212,Auburn,Oregon,12,2,2,5,26,74,INT,2,1,34,46,54,2,False,20,401110722
60,40111072213,Oregon,Auburn,13,2,1,34,75,75,PUNT,2,0,52,71,71,3,False,4,401110722
61,40111072214,Auburn,Oregon,14,2,0,52,74,26,MISSED FG,2,0,8,76,24,7,False,2,401110722
62,40111072215,Oregon,Auburn,15,2,0,8,76,76,END OF HALF,2,0,0,81,81,1,False,-5,401110722
63,40111072216,Auburn,Oregon,16,3,15,0,25,75,PUNT,3,12,51,26,74,3,False,1,401110722
64,40111072217,Oregon,Auburn,17,3,12,51,53,53,TD,3,9,23,0,0,9,True,53,401110722
65,40111072218,Auburn,Oregon,18,3,9,23,25,75,PUNT,3,7,2,36,64,6,False,11,401110722
66,40111072219,Oregon,Auburn,19,3,7,2,80,80,PUNT,3,5,31,79,79,3,False,1,401110722
67,40111072220,Auburn,Oregon,20,3,5,31,42,58,TD,3,4,20,100,0,4,True,58,401110722
68,40111072221,Oregon,Auburn,21,3,4,20,75,75,PUNT,3,1,48,52,52,5,False,23,401110722
69,40111072222,Auburn,Oregon,22,3,1,48,20,80,PUNT,4,14,15,38,62,5,False,18,401110722
70,40111072223,Oregon,Auburn,23,4,14,15,81,81,PUNT,4,12,44,76,76,3,False,5,401110722
71,40111072224,Auburn,Oregon,24,4,12,44,31,69,TD,4,9,48,100,0,8,True,69,401110722
72,40111072225,Oregon,Auburn,25,4,9,48,75,75,DOWNS,4,5,30,41,41,8,False,33,401110722
73,40111072226,Auburn,Oregon,26,4,5,30,42,58,PUNT,4,4,31,42,58,3,False,0,401110722
74,40111072227,Oregon,Auburn,27,4,4,31,82,82,PUNT,4,2,14,69,69,5,False,13,401110722
75,40111072228,Auburn,Oregon,28,4,2,14,40,60,TD,4,0,9,100,0,11,True,60,401110722
76,40111072229,Oregon,Auburn,29,4,0,9,36,36,END OF GAME,4,0,0,36,36,1,False,0,401110722
77,4011107231,Miami,Florida,1,1,15,0,75,75,FG,1,9,37,19,19,9,True,56,401110723
78,4011107232,Florida,Miami,2,1,9,37,21,79,TD,1,7,37,100,0,5,True,79,401110723
79,4011107233,Miami,Florida,3,1,7,37,75,75,PUNT,1,4,59,79,79,3,False,-5,401110723
80,4011107234,Florida,Miami,4,1,4,59,40,60,FUMBLE,2,13,18,93,7,12,False,51,401110723
81,4011107235,Miami,Florida,5,2,13,18,91,91,PUNT,2,11,41,93,93,3,False,-2,401110723
82,4011107236,Florida,Miami,6,2,11,41,60,40,FUMBLE,2,10,46,63,37,2,False,-8,401110723
83,4011107237,Miami,Florida,7,2,10,46,52,52,FG,2,8,26,25,25,5,True,27,401110723
84,4011107238,Florida,Miami,8,2,8,26,33,67,PUNT,2,6,53,40,60,3,False,7,401110723
85,4011107239,Miami,Florida,9,2,6,53,90,90,TD,2,0,45,0,0,12,True,90,401110723
86,40111072310,Florida,Miami,10,2,0,45,25,75,END OF HALF,2,0,0,40,60,4,False,15,401110723
87,40111072311,Florida,Miami,11,3,15,0,25,75,PUNT,3,11,35,57,43,6,False,32,401110723
88,40111072312,Miami,Florida,12,3,11,35,95,95,PUNT,3,9,55,96,96,3,False,-1,401110723
89,40111072313,Florida,Miami,13,3,9,55,58,42,FG,3,6,30,91,9,9,True,33,401110723
90,40111072314,Miami,Florida,14,3,6,30,75,75,PUNT,3,2,45,71,71,6,False,4,401110723
91,40111072315,Florida,Miami,15,3,2,45,20,80,FUMBLE,3,1,20,42,58,4,False,22,401110723
92,40111072316,Florida,Miami,16,3,1,20,89,11,TD,3,0,30,100,0,3,True,11,401110723
93,40111072317,Miami,Florida,17,3,0,30,75,75,TD,4,14,15,0,0,3,True,75,401110723
94,40111072318,Florida,Miami,18,4,14,15,25,75,INT,4,13,19,24,76,2,False,-1,401110723
95,40111072319,Miami,Florida,19,4,13,19,25,25,MISSED FG,4,9,48,11,11,8,False,15,401110723
96,40111072320,Florida,Miami,20,4,9,48,20,80,TD,4,8,18,100,0,4,True,80,401110723
97,40111072321,Miami,Florida,21,4,8,18,65,65,DOWNS,4,4,30,30,30,7,False,29,401110723
98,40111072322,Florida,Miami,22,4,4,30,36,64,INT,4,4,20,36,64,1,False,0,401110723
99,40111072323,Miami,Florida,23,4,4,20,25,25,DOWNS,4,0,12,26,26,10,False,-2,401110723
100,40111072324,Florida,Miami,24,4,0,12,26,74,END OF GAME,4,0,0,24,76,1,False,-2,401110723
101,4011107241,Toledo,Kentucky,1,1,15,0,63,63,TD,1,12,15,0,0,7,True,63,401110724
102,4011107242,Kentucky,Toledo,2,1,12,9,30,70,PUNT,1,10,38,25,75,3,False,-5,401110724
103,4011107243,Toledo,Kentucky,3,1,10,38,80,80,PUNT,1,6,37,44,44,8,False,36,401110724
104,4011107244,Kentucky,Toledo,4,1,6,37,3,97,TD,2,14,55,100,0,14,True,97,401110724
105,4011107245,Toledo,Kentucky,5,2,14,55,75,75,TD,2,11,31,0,0,7,True,75,401110724
106,4011107246,Kentucky,Toledo,6,2,11,25,24,76,PUNT,2,9,36,22,78,3,False,-2,401110724
107,4011107247,Toledo,Kentucky,7,2,9,36,87,87,PUNT,2,7,0,93,93,3,False,-6,401110724
108,4011107248,Kentucky,Toledo,8,2,7,0,44,56,TD,2,6,1,100,0,3,True,56,401110724
109,4011107249,Toledo,Kentucky,9,2,6,1,75,75,PUNT,2,3,21,50,50,6,False,25,401110724
110,40111072410,Kentucky,Toledo,10,2,3,21,24,76,PUNT,2,1,21,51,49,4,False,27,401110724
111,40111072411,Toledo,Kentucky,11,2,1,21,97,97,END OF HALF,2,0,0,79,79,3,False,18,401110724
112,40111072412,Kentucky,Toledo,12,3,14,53,9,91,PUNT,3,13,8,18,82,3,False,9,401110724
113,40111072413,Toledo,Kentucky,13,3,13,8,71,71,FUMBLE,3,13,1,66,66,1,False,5,401110724
114,40111072414,Kentucky,Toledo,14,3,13,1,66,34,FG,3,11,33,72,28,4,True,6,401110724
115,40111072415,Toledo,Kentucky,15,3,11,27,74,74,PUNT,3,9,40,73,73,3,False,1,401110724
116,40111072416,Kentucky,Toledo,16,3,9,40,33,67,TD,3,7,17,100,0,5,True,67,401110724
117,40111072417,Toledo,Kentucky,17,3,7,17,75,75,PUNT,3,5,48,67,67,3,False,8,401110724
118,40111072418,Kentucky,Toledo,18,3,5,48,17,83,FUMBLE,3,5,5,62,38,3,False,45,401110724
119,40111072419,Toledo,Kentucky,19,3,5,5,62,62,FG,3,3,7,29,29,5,True,33,401110724
120,40111072420,Kentucky,Toledo,20,3,3,7,25,75,PUNT,3,0,0,30,70,5,False,5,401110724
121,40111072421,Toledo,Kentucky,21,4,15,0,83,83,PUNT,4,13,36,63,63,4,False,20,401110724
122,40111072422,Kentucky,Toledo,22,4,13,36,4,96,PUNT,4,11,45,11,89,3,False,7,401110724
123,40111072423,Toledo,Kentucky,23,4,11,45,67,67,PUNT,4,10,17,47,47,4,False,20,401110724
124,40111072424,Kentucky,Toledo,24,4,10,17,8,92,TD,4,8,26,100,0,7,True,92,401110724
125,40111072425,Toledo,Kentucky,25,4,8,26,75,75,INT,4,7,41,67,67,2,False,8,401110724
126,40111072426,Kentucky,Toledo,26,4,7,41,67,33,TD,4,5,32,100,0,5,True,33,401110724
127,40111072427,Toledo,Kentucky,27,4,5,32,75,75,PUNT,4,3,30,75,75,3,False,0,401110724
128,40111072428,Kentucky,Toledo,28,4,3,30,45,55,FUMBLE,4,2,24,41,59,2,False,-4,401110724
129,40111072429,Toledo,Kentucky,29,4,2,24,41,41,TD,4,1,2,0,0,6,True,41,401110724
130,40111072430,Kentucky,Toledo,30,4,1,0,58,42,END OF GAME,4,0,0,57,43,2,False,-1,401110724
131,4011107251,LSU,Georgia Southern,1,1,15,0,25,75,TD,1,12,36,100,0,6,True,75,401110725
132,4011107252,Georgia Southern,LSU,2,1,12,36,75,75,PUNT,1,10,23,71,71,3,False,4,401110725
133,4011107253,LSU,Georgia Southern,3,1,10,23,66,34,TD,1,8,10,100,0,6,True,34,401110725
134,4011107254,Georgia Southern,LSU,4,1,8,10,75,75,PUNT,1,6,59,78,78,3,False,-3,401110725
135,4011107255,LSU,Georgia Southern,5,1,6,59,48,52,TD,1,3,9,100,0,10,True,52,401110725
136,4011107256,Georgia Southern,LSU,6,1,3,9,75,75,FUMBLE,1,0,12,52,52,5,False,11,401110725
137,4011107257,LSU,Georgia Southern,7,1,0,12,74,26,TD,2,13,10,100,0,5,True,26,401110725
138,4011107258,Georgia Southern,LSU,8,2,13,10,75,75,FUMBLE,2,11,17,82,82,3,False,0,401110725
139,4011107259,LSU,Georgia Southern,9,2,11,17,75,25,TD,2,9,58,100,0,4,True,25,401110725
140,40111072510,Georgia Southern,LSU,10,2,9,58,75,75,FG,2,5,13,30,30,10,True,45,401110725
141,40111072511,LSU,Georgia Southern,11,2,5,13,25,75,PUNT,2,4,5,30,70,3,False,5,401110725
142,40111072512,Georgia Southern,LSU,12,2,4,5,68,68,PUNT,2,2,22,66,66,3,False,2,401110725
143,40111072513,LSU,Georgia Southern,13,2,2,22,20,80,TD,2,0,58,100,0,5,True,80,401110725
144,40111072514,Georgia Southern,LSU,14,2,0,58,75,75,END OF HALF,2,0,1,60,60,3,False,15,401110725
145,40111072515,Georgia Southern,LSU,15,3,15,0,75,75,PUNT,3,13,24,74,74,3,False,1,401110725
146,40111072516,LSU,Georgia Southern,16,3,13,24,35,65,FG,3,10,48,79,21,7,True,44,401110725
147,40111072517,Georgia Southern,LSU,17,3,10,48,75,75,PUNT,3,9,34,72,72,3,False,3,401110725
148,40111072518,LSU,Georgia Southern,18,3,9,34,41,59,TD,3,5,47,100,0,9,True,59,401110725
149,40111072519,Georgia Southern,LSU,19,3,5,47,75,75,PUNT,3,3,33,67,67,3,False,8,401110725
150,40111072520,LSU,Georgia Southern,20,3,3,33,23,77,PUNT,3,1,8,40,60,6,False,17,401110725
151,40111072521,Georgia Southern,LSU,21,3,1,8,90,90,PUNT,3,15,0,87,87,3,False,3,401110725
152,40111072522,LSU,Georgia Southern,22,4,15,0,54,46,FG,4,10,58,70,30,7,True,16,401110725
153,40111072523,Georgia Southern,LSU,23,4,10,58,87,87,PUNT,4,7,2,55,55,6,False,32,401110725
154,40111072524,LSU,Georgia Southern,24,4,7,2,13,87,PUNT,4,2,54,43,57,5,False,30,401110725
155,40111072525,Georgia Southern,LSU,25,4,2,54,95,95,PUNT,4,0,33,93,93,3,False,2,401110725
156,40111072526,LSU,Georgia Southern,26,4,0,33,19,81,END OF HALF,4,0,0,19,81,1,False,-1,401110725
157,4011107261,Ole Miss,Memphis,1,1,15,0,75,75,PUNT,1,14,7,74,74,3,False,1,401110726
158,4011107262,Memphis,Ole Miss,2,1,14,7,30,70,PUNT,1,12,41,38,62,3,False,8,401110726
159,4011107263,Ole Miss,Memphis,3,1,12,41,78,78,PUNT,1,11,23,76,76,3,False,2,401110726
160,4011107264,Memphis,Ole Miss,4,1,11,23,26,74,TD,1,5,23,100,0,13,True,74,401110726
161,4011107265,Ole Miss,Memphis,5,1,5,23,75,75,PUNT,1,3,21,87,87,3,False,-12,401110726
162,4011107266,Memphis,Ole Miss,6,1,3,21,26,74,PUNT,1,1,31,35,65,3,False,9,401110726
163,4011107267,Ole Miss,Memphis,7,1,1,31,78,78,MISSED FG,2,13,26,32,32,8,False,46,401110726
164,4011107268,Memphis,Ole Miss,8,2,13,26,33,67,DOWNS,2,10,42,67,33,6,False,34,401110726
165,4011107269,Ole Miss,Memphis,9,2,10,42,67,67,PUNT,2,9,26,51,51,4,False,16,401110726
166,40111072610,Memphis,Ole Miss,10,2,9,26,9,91,PUNT,2,8,11,13,87,3,False,4,401110726
167,40111072611,Ole Miss,Memphis,11,2,8,11,74,74,INT,2,7,59,74,74,2,False,0,401110726
168,40111072612,Memphis,Ole Miss,12,2,7,59,50,50,PUNT,2,4,57,61,39,7,False,11,401110726
169,40111072613,Ole Miss,Memphis,13,2,4,57,80,80,PUNT,2,3,59,83,83,3,False,-3,401110726
170,40111072614,Memphis,Ole Miss,14,2,3,59,63,37,TD,2,0,40,100,0,7,True,37,401110726
171,40111072615,Ole Miss,Memphis,15,2,0,40,75,75,END OF HALF,2,0,0,73,73,1,False,2,401110726
172,40111072616,Memphis,Ole Miss,16,3,15,0,20,80,INT,3,12,31,72,28,7,False,52,401110726
173,40111072617,Ole Miss,Memphis,17,3,12,31,61,61,DOWNS,3,9,24,30,30,7,False,31,401110726
174,40111072618,Memphis,Ole Miss,18,3,9,24,30,70,PUNT,3,6,37,63,37,5,False,33,401110726
175,40111072619,Ole Miss,Memphis,19,3,6,37,80,80,FG,3,3,11,18,18,9,True,62,401110726
176,40111072620,Memphis,Ole Miss,20,3,3,11,35,65,DOWNS,3,1,6,58,42,5,False,20,401110726
177,40111072621,Ole Miss,Memphis,21,3,1,6,55,55,TD,4,11,49,0,0,10,True,55,401110726
178,40111072622,Memphis,Ole Miss,22,4,11,49,20,80,PUNT,4,6,32,58,42,9,False,38,401110726
179,40111072623,Ole Miss,Memphis,23,4,6,32,99,99,SF,4,6,27,98,98,1,True,-2,401110726
180,40111072624,Memphis,Ole Miss,24,4,6,27,31,69,END OF GAME,4,0,0,70,30,14,False,39,401110726
181,4011107271,Mississippi State,Louisiana,1,1,15,0,74,74,TD,1,12,27,0,0,6,True,74,401110727
182,4011107272,Louisiana,Mississippi State,2,1,12,20,22,78,INT,1,12,13,22,78,1,False,0,401110727
183,4011107273,Mississippi State,Louisiana,3,1,12,13,35,35,FUMBLE,1,10,11,28,28,4,False,7,401110727
184,4011107274,Louisiana,Mississippi State,4,1,10,11,28,72,FUMBLE,1,7,28,52,48,8,False,24,401110727
185,4011107275,Mississippi State,Louisiana,5,1,7,28,52,52,DOWNS,1,5,16,32,32,6,False,20,401110727
186,4011107276,Louisiana,Mississippi State,6,1,5,16,32,68,PUNT,1,4,22,39,61,3,False,7,401110727
187,4011107278,Louisiana,Mississippi State,7,1,4,22,85,15,TD,1,3,17,100,0,3,True,15,401110727
188,4011107279,Mississippi State,Louisiana,8,1,3,10,85,85,MISSED FG,2,13,3,9,9,10,False,76,401110727
189,40111072710,Louisiana,Mississippi State,9,2,13,3,20,80,FUMBLE,2,11,14,42,58,4,False,22,401110727
190,40111072711,Mississippi State,Louisiana,10,2,11,14,42,42,TD,2,9,18,0,0,5,True,42,401110727
191,40111072712,Louisiana,Mississippi State,11,2,9,12,31,69,TD,2,4,31,100,0,10,True,69,401110727
192,40111072713,Mississippi State,Louisiana,12,2,4,25,82,82,TD,2,0,31,0,0,11,True,82,401110727
193,40111072714,Mississippi State,Louisiana,13,2,0,25,52,52,END OF HALF,2,0,0,42,42,4,False,10,401110727
194,40111072715,Louisiana,Mississippi State,14,3,15,0,25,75,PUNT,3,11,13,21,79,6,False,-4,401110727
195,40111072716,Mississippi State,Louisiana,15,3,11,13,65,65,TD,3,7,7,0,0,9,True,65,401110727
196,40111072717,Louisiana,Mississippi State,16,3,6,58,13,87,FUMBLE,3,3,53,88,12,8,False,75,401110727
197,40111072718,Mississippi State,Louisiana,17,3,3,53,88,88,PUNT,4,14,49,43,43,7,False,45,401110727
198,40111072719,Louisiana,Mississippi State,18,4,14,49,1,99,PUNT,4,13,14,9,91,3,False,8,401110727
199,40111072720,Mississippi State,Louisiana,19,4,13,14,12,12,TD,4,13,7,0,0,1,True,12,401110727
200,40111072721,Louisiana,Mississippi State,20,4,12,59,31,69,TD,4,9,56,100,0,9,True,69,401110727
201,40111072722,Mississippi State,Louisiana,21,4,9,56,75,75,PUNT,4,7,21,39,39,6,False,36,401110727
202,40111072723,Louisiana,Mississippi State,22,4,7,21,1,99,TD,4,2,45,100,0,14,False,99,401110727
203,40111072724,Mississippi State,Louisiana,23,4,2,45,42,42,FG,4,1,2,19,19,6,True,23,401110727
204,40111072725,Louisiana,Mississippi State,24,4,0,55,35,65,END OF HALF,4,0,0,67,33,5,False,32,401110727
205,4011107281,Wyoming,Missouri,1,1,15,0,25,75,PUNT,1,13,35,29,71,3,False,4,401110728
206,4011107282,Missouri,Wyoming,2,1,13,35,65,65,TD,1,9,4,0,0,12,True,65,401110728
207,4011107283,Wyoming,Missouri,3,1,9,4,25,75,PUNT,1,7,46,34,66,3,False,9,401110728
208,4011107284,Missouri,Wyoming,4,1,7,46,74,74,TD,1,3,19,0,0,11,True,74,401110728
209,4011107285,Wyoming,Missouri,5,1,3,19,25,75,PUNT,1,1,18,35,65,4,False,10,401110728
210,4011107286,Missouri,Wyoming,6,1,1,18,81,81,PUNT,2,14,46,86,86,3,False,-5,401110728
211,4011107287,Wyoming,Missouri,7,2,14,46,45,55,FG,2,9,9,98,2,12,True,53,401110728
212,4011107288,Missouri,Wyoming,8,2,9,9,75,75,FUMBLE TD,2,7,54,70,70,3,True,5,401110728
213,40111072810,Missouri,Wyoming,9,2,7,54,75,75,PUNT,2,6,29,68,68,3,False,7,401110728
214,40111072811,Wyoming,Missouri,10,2,6,29,39,61,TD,2,6,15,100,0,2,True,61,401110728
215,40111072812,Missouri,Wyoming,11,2,6,15,75,75,FG,2,2,11,5,5,13,True,70,401110728
216,40111072813,Wyoming,Missouri,12,2,2,11,25,75,TD,2,1,58,100,0,1,True,75,401110728
217,40111072814,Missouri,Wyoming,13,2,1,58,75,75,FUMBLE,2,0,0,9,9,8,False,66,401110728
218,40111072815,Wyoming,Missouri,14,3,15,0,6,94,FG,3,15,0,6,94,1,True,0,401110728
219,40111072816,Missouri,Wyoming,15,3,15,0,75,75,INT,3,10,4,17,17,14,False,58,401110728
220,40111072817,Wyoming,Missouri,16,3,10,4,20,80,TD,3,4,21,100,0,11,True,80,401110728
221,40111072818,Missouri,Wyoming,17,3,4,21,75,75,PUNT,3,1,56,42,42,4,False,33,401110728
222,40111072819,Wyoming,Missouri,18,3,1,56,15,85,PUNT,4,14,39,35,65,4,False,20,401110728
223,40111072820,Missouri,Wyoming,19,4,14,39,29,29,TD,4,13,29,0,0,4,True,29,401110728
224,40111072821,Wyoming,Missouri,20,4,13,29,25,75,PUNT,4,11,20,34,66,3,False,9,401110728
225,40111072822,Missouri,Wyoming,21,4,11,20,98,98,PUNT,4,10,25,97,97,3,False,1,401110728
226,40111072823,Wyoming,Missouri,22,4,10,25,59,41,FG,4,7,1,97,3,9,True,38,401110728
227,40111072824,Missouri,Wyoming,23,4,7,1,75,75,TD,4,6,19,0,0,3,True,75,401110728
228,40111072825,Wyoming,Missouri,24,4,6,19,25,75,PUNT,4,2,19,42,58,7,False,17,401110728
229,40111072826,Missouri,Wyoming,25,4,2,19,75,75,DOWNS,4,0,29,26,26,10,False,49,401110728
230,40111072827,Wyoming,Missouri,26,4,0,29,26,74,END OF GAME,4,0,0,24,76,1,False,-2,401110728
231,4011107291,South Carolina,North Carolina,1,1,15,0,73,73,FG,1,11,30,15,15,9,True,58,401110729
232,4011107292,North Carolina,South Carolina,2,1,11,30,25,75,FG,1,5,58,95,5,11,True,70,401110729
233,4011107293,South Carolina,North Carolina,3,1,5,58,75,75,TD,1,3,9,0,0,7,True,75,401110729
234,4011107294,North Carolina,South Carolina,4,1,3,9,15,85,PUNT,1,1,31,21,79,3,False,6,401110729
235,4011107295,South Carolina,North Carolina,5,1,1,31,36,36,MISSED FG,2,14,55,36,36,4,False,0,401110729
236,4011107296,North Carolina,South Carolina,6,2,14,55,36,64,MISSED FG,2,10,56,70,30,10,False,34,401110729
237,4011107297,South Carolina,North Carolina,7,2,10,56,89,89,FG,2,7,24,22,22,9,True,48,401110729
238,4011107298,North Carolina,South Carolina,8,2,7,24,25,75,FG,2,1,50,93,7,11,True,68,401110729
239,4011107299,South Carolina,North Carolina,9,2,1,50,75,75,PUNT,2,0,39,66,66,3,False,9,401110729
240,40111072910,North Carolina,South Carolina,10,2,0,39,37,63,PUNT,2,0,17,42,58,3,False,5,401110729
241,40111072911,South Carolina,North Carolina,11,2,0,17,67,67,END OF HALF,2,0,0,68,68,1,False,-1,401110729
242,40111072912,North Carolina,South Carolina,12,3,15,0,25,75,PUNT,3,14,2,16,84,3,False,-9,401110729
243,40111072913,South Carolina,North Carolina,13,3,14,2,72,72,PUNT,3,12,18,54,54,4,False,18,401110729
244,40111072914,North Carolina,South Carolina,14,3,12,18,42,58,FG,3,7,55,95,5,10,True,53,401110729
245,40111072915,South Carolina,North Carolina,15,3,7,55,36,36,TD,3,5,10,0,0,6,True,36,401110729
246,40111072916,North Carolina,South Carolina,16,3,5,10,25,75,FUMBLE,3,4,6,54,46,4,False,17,401110729
247,40111072917,South Carolina,North Carolina,17,3,4,6,42,42,PUNT,3,1,47,38,38,3,False,4,401110729
248,40111072918,North Carolina,South Carolina,18,3,1,47,2,98,TD,4,14,27,100,0,7,True,98,401110729
249,40111072919,South Carolina,North Carolina,19,4,14,27,76,76,PUNT,4,11,43,51,51,5,False,25,401110729
250,40111072920,North Carolina,South Carolina,20,4,11,43,5,95,TD,4,8,26,100,0,7,True,95,401110729
251,40111072921,South Carolina,North Carolina,21,4,8,26,75,75,PUNT,4,6,57,83,83,3,False,-8,401110729
252,40111072922,North Carolina,South Carolina,22,4,6,57,25,75,PUNT,4,4,22,33,67,4,False,8,401110729
253,40111072923,South Carolina,North Carolina,23,4,4,22,77,77,INT,4,2,47,57,57,5,False,20,401110729
